3/2	0	4619/100000
205113/819200	-1.0112833430029938684913965399638119770253897336759390500742122936641603695236339e-82	164.0790412697995841590715039981342374875382584816697492701491881354069674288949
820451/3276800	4.8913979827869855649362431984058329367196025064030203132529355897592325975362396e-83	164.20979866908344574258405029193202385260225593375559560521573596497913384974442
16409/65536	-3.8357881579448831617762637378900355570019823248124293821883612947552855043213246e-83	164.34076528119177574858970470352830353909848839189467437702705407640159413311216
820449/3276800	-2.5789250700721096240542065031723910903176415041369190552357958908330677797873634e-83	164.4719416086373558068716543877130930745433489246042684002775600937005494433782
25639/102400	6.0461878679704419627288594558214297791089809603649704252330752512781603974883993e-84	164.60332815554358543718881768823561527660245012830211096541643402382486919313726
820447/3276800	7.6346332814538593127858738058055331453686649866199825308686254719685723072673409e-84	164.7349254276509400199653974555113153748841245638627203475711604598708180971214
410223/1638400	3.4562220352725150840416923259975343246063332826218851302301984935704496399404908e-84	164.86673393232345986475261519915219327712330236260360033616635990853901360331068
164089/655360	2.60100881074873459224751254978535314711118584465343324608393855324295477583867e-84	164.99875417855527055130953793543590876014437247547033420223239953159788113707812
205111/819200	8.1551569255874582477441861580745086356209301047322641915540344027473579317031748e-85	165.13098667697713471927432702944400676470411395264390609206413594083742033138322
820443/3276800	-6.2837902978836316615163000614151969995276596014989929929242476758950261973985973e-85	165.26343193986303548352979716860511502495522529473108415129924062347584290915185
410221/1638400	-5.9084621062282677549315259016120357929444967875226017450555505697076991547914989e-85	165.39609048113679165350793938947871410513953278380086787707527248431082468923535
820441/3276800	-3.3130660583783521791882838003258194639686114658928402549905350650783392522921706e-85	165.52896281637870493582710094454230376973437632009947641751689434014918167653954
20511/81920	-8.8592898422506474166390843869106190599390632495025993600419376957741528197527166e-86	165.66204946283223930081289345888519493034358162215262637736656898715615408671944
820439/3276800	-9.7485919152094182790073300546350050327541478998597377248995536388450529439994222e-86	165.79535093941073269461968659878578501286700499180207021462417497092323794024475
410219/1638400	2.2583078087208673343975433286051609990425206273268495252262201266639978697611402e-86	165.92886776670414127984380526395193296045541165206203489322259353313966453341296
820437/3276800	2.6593207382170792624879279851369100535515235227043831493951539691160719869089112e-86	166.06260046698581638870235263540957711401280735510836215587137953662831934923593
205109/819200	2.9081587385264626085534358973284027671254927714185294493999221920527281062276274e-86	166.19654956421931437404299838404729677486248768756591631439940441684369053687819
164087/655360	-4.2783484211010646900276006398431970466697549228477627896669789935170461175614084e-87	166.33071558406523954465017070874359647944841961307860783485905809996866357624909
410217/1638400	-2.8311960313073561366405470744802075766998417292502346961188299995419998362625972e-87	166.46509905388812037252194298755102932063741222590378368769661906244678745116054
820433/3276800	4.6986672823988558365540928714855647579746220371175272556112866914422081822057567e-80	166.59970050276331916100958167802100227827314091017580883520928439890232231579823
51277/204800	1.6779905864883215335958608347275535136574047821439885077783774817852142999159136e-80	166.73452046148397536393829331467572887995617350646969648585226988716498281113172
820431/3276800	-1.807599986085021264281474851384835783789414221568967928932502489608158591776322e-80	166.86955946256798274706324728411474636056307976036097467596040134984729400147959
82043/327680	-6.1240338677981669272848801236612353090393059231872335816942007741273338607469968e-81	167.0048180402650005844595304187669098866604200150102719709692005555297810351823
820429/3276800	-6.486122770452314207517097134272168022140177576913140655203683733970910627400833e-80	167.14029673056349908369838289889770830967606679410833016119811642752130886733089
205107/819200	4.2934502827077060552645175295046429136019053993897408987979575215448520732332856e-80	167.27599607119783923492494670811438333633439850310105621639377522329448803969182
820427/3276800	-4.0085348593717407629225671346305161589367655555280789736605967979128796142966606e-82	167.41191660165538728022490283460558001697265536914143292424056723121435106664535
410213/1638400	7.0070761271142880492798735092086007412718962288495970463565006614231100488061533e-81	167.54805886318366400094885710491823836504463758210404767708678455749062676783652
32817/131072	2.1606029311023536700825467703085998772254329447457524215353249342496522554350975e-80	167.68442339879752902195423321388620872132844942460015146951104978262666264301295
102553/409600	1.1427615782947393616597688033177451181604854889547836993184356664082176075930447e-80	167.82101075328640033302482209317222695891984409888334013091871015165389900854837
820423/3276800	5.4530399414778927447576253057713090672244485991083174320179577696661955344970896e-81	167.95782147322150922903809685339485544563213361512860219228724590502718486075001
410211/1638400	1.8972860555850270934272984351576739079524581835457335534057039244811849875846088e-81	168.09485610696319087177001045124388835561496606912752932567796194339623077886676
820421/3276800	-2.3792319471397281286808390431658526849311106227602424519095802269222222646299451e-83	168.23211520466821067755632798909847175696344333928702069622565895677355297764076
41021/163840	-7.8866150907179218118435042791756576563192484183534458499642279569663090069039913e-82	168.36959931829712673636868687864588890632234940651071611908827802012438075982867
820419/3276800	-6.0451184212592207683884026206319499532365792188085498310315400024987996929595913e-82	168.50730900162168846921260643950017824892117887395511512092011286042379802629964
410209/1638400	3.4590503096305034020430201527066677131784742619307714933905716896196513328463249e-81	168.64524481023227173211366503302171659927166502196803098956716809552869834527372
820417/3276800	1.3537594043068497539866496549091255430514968830799537766490849774578934472914515e-81	168.78340730154535057632710945832740372595318775709647281966763606798480564484815
12819/51200	-6.0703359583662801285526891010197798277145632467217314772078352206943079328641737e-82	168.92179703481100587578534071068496375103073550108344750180018860715244602890681
164083/655360	1.9908189442735722314572969796395084793378620939561768106637839700933574499386356e-81	169.06041457112047103418711571919397188167381306578556880267557819862268096227999
410207/1638400	3.4783117078325710473564659388784026022097506642873382651855378638672269704951745e-82	169.19926047341371498553200049361768193544074113378090747872712661384831262289999
820413/3276800	1.127220289889351977653144600567142644580009009027523691580893098641747767632486e-81	169.33833530648706270331369113532363993556565316178582983858556881058006230390134
205103/819200	-3.939569428382371872922829490296866144776751336024032316413235302988610468560892e-83	169.47763963700085343500637109108617126707358486446636612101358892877455832125641
820411/3276800	2.0756384531972279939822393151593720775764668192799853659017972407099699050785054e-80	169.61717403348713687990938231589443557461946514603488076301789489667839873191615
82041/327680	-6.1642515127880927561377497571250394171222032786925751829783735113069374806840545e-81	169.75693906635740752985724191283466057071180606353109923828821154597124473889393
820409/3276800	-2.7332275968488743263637975566692894942336852537314535265041223004814731511313102e-80	169.89693530791037739375452237935962323571766965295100561652962044128443807425195
